file,trace,dataset,cache_size_mib,loh_mr,loh_bmr,loh_mr_runtime,loh_bmr_runtime,baseline_best_mr,baseline_best_mr_algo,baseline_best_bmr,baseline_best_bmr_algo,mr_gain_vs_best,bmr_gain_vs_best,matched_algo_count
ab_alibabaBlock_786.cachesim,alibabaBlock_786,alibabaBlock,0.2978515625,0.585605,0.66903,1.3,1.7,0.5854,GDSF,0.6687,GDSF,-0.00035018790570551884,-0.0004934948407358345,12
ab_alibabaBlock_787.cachesim,alibabaBlock_787,alibabaBlock,3.0,0.685604,0.870495,4.0,6.0,0.6858,GDSF,0.8703,LHD,0.00028579760863221636,-0.00022406066873498361,12
ab_alibabaBlock_788.cachesim,alibabaBlock_788,alibabaBlock,0.251953125,0.139653,0.062275,1.1,0.8,0.1393,ARC,0.0622,ARC,-0.002534099066762327,-0.0012057877813504612,12
ab_alibabaBlock_789.cachesim,alibabaBlock_789,alibabaBlock,0.859375,0.675772,0.786749,5.0,9.0,0.6749,S3FIFO-0.1000-2,0.7858,S3FIFO-0.1000-2,-0.0012920432656689641,-0.0012076864342071489,12
ab_alibabaBlock_79.cachesim,alibabaBlock_79,alibabaBlock,1024.0,0.152177,0.641775,2213.4,1782.5,0.1385,GDSF,0.6276,GDSF,-0.09875090252707576,-0.02258604206500946,12
ab_alibabaBlock_790.cachesim,alibabaBlock_790,alibabaBlock,32.0,0.994052,0.997793,2.8,4.5,0.9926,WTinyLFU-w0.01-SLRU,0.998,LHD,-0.001462824904291768,0.00020741482965927577,12
ab_alibabaBlock_791.cachesim,alibabaBlock_791,alibabaBlock,764.0,0.807318,0.995187,120.1,116.3,0.8336,WTinyLFU-w0.01-SLRU,0.9953,WTinyLFU-w0.01-SLRU,0.03152831094049907,0.00011353360795731813,12
ab_alibabaBlock_792.cachesim,alibabaBlock_792,alibabaBlock,366.0,0.949195,0.984599,526.1,250.1,0.9699,GLCache,0.9888,LRB-BMR,0.021347561604289075,0.004248584142394833,12
ab_alibabaBlock_793.cachesim,alibabaBlock_793,alibabaBlock,1.0,0.392383,0.41519,1.6,2.5,0.3871,GDSF,0.4092,GDSF,-0.013647636269697706,-0.014638318670576723,12
ab_alibabaBlock_794.cachesim,alibabaBlock_794,alibabaBlock,24.0,0.261503,0.847665,3.3,28.2,0.2606,GDSF,0.8373,LRB-BMR,-0.0034650805832693293,-0.012379075600143266,12
ab_alibabaBlock_795.cachesim,alibabaBlock_795,alibabaBlock,0.3232421875,0.543166,0.733194,0.9,1.1,0.5395,S3FIFO-0.1000-2,0.7337,S3FIFO-0.1000-2,-0.006795180722891674,0.0006896551724138018,12
ab_alibabaBlock_796.cachesim,alibabaBlock_796,alibabaBlock,0.109375,0.190383,0.274553,0.1,0.1,0.19,Sieve,0.2745,LHD,-0.0020157894736841813,-0.00019307832422575495,12
ab_alibabaBlock_797.cachesim,alibabaBlock_797,alibabaBlock,0.5078125,0.381046,0.605077,1.1,1.1,0.3765,S3FIFO-0.1000-2,0.5938,S3FIFO-0.1000-2,-0.012074369189907024,-0.01899124284270795,11
ab_alibabaBlock_798.cachesim,alibabaBlock_798,alibabaBlock,0.2421875,0.898555,0.859141,0.2,0.7,0.8396,S3FIFO-0.1000-2,0.8914,S3FIFO-0.1000-2,-0.07021796093377797,0.03618914067758574,12
ab_alibabaBlock_799.cachesim,alibabaBlock_799,alibabaBlock,0.427734375,0.356707,0.642373,0.5,0.4,0.358,GDSF,0.6428,GDSF,0.0036117318435753875,0.0006642812694462759,12
ab_alibabaBlock_8.cachesim,alibabaBlock_8,alibabaBlock,14.0,0.219733,0.52212,168.0,85.0,0.213,ThreeLCache-BMR,0.4967,ThreeLCache-BMR,-0.031610328638497734,-0.05117777330380523,12
ab_alibabaBlock_80.cachesim,alibabaBlock_80,alibabaBlock,6.0,0.430032,0.699473,21.5,36.4,0.4106,ThreeLCache-BMR,0.6713,ThreeLCache-BMR,-0.04732586458840722,-0.04196782362580069,12
ab_alibabaBlock_800.cachesim,alibabaBlock_800,alibabaBlock,0.43359375,0.357698,0.641728,0.5,0.5,0.3592,GDSF,0.6421,GDSF,0.0041815144766147085,0.0005793490110575283,12
ab_alibabaBlock_801.cachesim,alibabaBlock_801,alibabaBlock,562.0,0.923036,0.997783,126.7,85.2,0.9261,WTinyLFU-w0.01-SLRU,0.9973,WTinyLFU-w0.01-SLRU,0.0033084980023756253,-0.0004843076306026383,12
ab_alibabaBlock_802.cachesim,alibabaBlock_802,alibabaBlock,0.0185546875,0.680495,0.749378,0.0,0.0,0.7794,Cacheus,0.8448,Cacheus,0.12689889658711834,0.11295217803030304,12
ab_alibabaBlock_803.cachesim,alibabaBlock_803,alibabaBlock,0.0078125,0.927147,0.910337,0.0,0.0,0.9617,ARC,0.9626,ARC,0.035929083913902406,0.05429357988780392,12
ab_alibabaBlock_804.cachesim,alibabaBlock_804,alibabaBlock,7168.0,0.914404,0.941071,20296.9,12419.6,0.8579,LHD,0.9331,ThreeLCache-BMR,-0.06586315421377782,-0.008542492766048602,12
ab_alibabaBlock_805.cachesim,alibabaBlock_805,alibabaBlock,0.01171875,0.764748,0.80843,0.0,0.0,0.892,GDSF,0.9317,GDSF,0.14265919282511214,0.13230653643876783,12
ab_alibabaBlock_806.cachesim,alibabaBlock_806,alibabaBlock,0.3291015625,0.997519,0.996516,5.1,8.7,0.997,S3FIFO-0.1000-2,0.9962,S3FIFO-0.1000-2,-0.0005205616850552129,-0.0003172053804456765,12
ab_alibabaBlock_807.cachesim,alibabaBlock_807,alibabaBlock,0.181640625,0.866112,0.878556,0.1,0.3,0.8496,S3FIFO-0.1000-2,0.9146,S3FIFO-0.1000-2,-0.019435028248587536,0.03940957795757705,12
ab_alibabaBlock_808.cachesim,alibabaBlock_808,alibabaBlock,42.0,0.964448,0.990017,2.2,4.1,0.9564,LHD,0.9787,ThreeLCache-BMR,-0.008414889167712195,-0.011563298252784328,12
ab_alibabaBlock_81.cachesim,alibabaBlock_81,alibabaBlock,20.0,0.489431,0.831545,23.7,51.8,0.4678,LHD,0.8133,ARC,-0.04623984608807185,-0.022433296446575626,12
ab_alibabaBlock_810.cachesim,alibabaBlock_810,alibabaBlock,7168.0,0.899909,0.970227,11214.7,12763.9,0.8766,LHD,0.9798,LRB-BMR,-0.026590234998859128,0.009770361298224181,12
ab_alibabaBlock_812.cachesim,alibabaBlock_812,alibabaBlock,0.025390625,0.987686,0.936099,0.0,0.1,0.9788,ARC,0.9908,ARC,-0.009078463424601502,0.05520892208316512,12
ab_alibabaBlock_813.cachesim,alibabaBlock_813,alibabaBlock,0.8076171875,0.938162,0.97576,6.2,13.8,0.8884,GDSF,0.9596,WTinyLFU-w0.01-SLRU,-0.056013057181449895,-0.01684035014589407,12
ab_alibabaBlock_814.cachesim,alibabaBlock_814,alibabaBlock,3.0,0.988228,0.999019,1.9,6.7,0.9665,WTinyLFU-w0.01-SLRU,0.9805,WTinyLFU-w0.01-SLRU,-0.02248111743404032,-0.01888730239673631,12
ab_alibabaBlock_815.cachesim,alibabaBlock_815,alibabaBlock,5.0,0.6262,0.907696,2.0,6.3,0.6281,Sieve,0.9024,S3FIFO-0.1000-2,0.0030249960197420997,-0.0058687943262410985,12
ab_alibabaBlock_817.cachesim,alibabaBlock_817,alibabaBlock,4.0,0.904747,0.991351,0.3,0.7,0.9026,LHD,0.9915,GDSF,-0.0023786838023487815,0.0001502773575391485,12
ab_alibabaBlock_818.cachesim,alibabaBlock_818,alibabaBlock,0.0009765625,0.95,0.842614,0.0,0.0,0.95,LRU,0.8426,LRU,0.0,-1.6615238547304166e-05,12
ab_alibabaBlock_819.cachesim,alibabaBlock_819,alibabaBlock,0.0009765625,1.0,1.0,0.0,0.0,1.0,LRU,1.0,LRU,0.0,0.0,12
ab_alibabaBlock_82.cachesim,alibabaBlock_82,alibabaBlock,2.0,0.491581,0.81249,2.8,6.9,0.4903,ARC,0.7696,ARC,-0.0026126861105445166,-0.055730249480249607,12
ab_alibabaBlock_820.cachesim,alibabaBlock_820,alibabaBlock,0.0205078125,0.978242,0.983352,0.0,0.0,0.9543,S3FIFO-0.1000-2,0.9884,S3FIFO-0.1000-2,-0.025088546578643935,0.00510724403075672,12
ab_alibabaBlock_821.cachesim,alibabaBlock_821,alibabaBlock,0.01171875,0.987421,0.991709,0.1,0.1,0.9885,LHD,0.9876,LHD,0.0010915528578655054,-0.004160591332523206,12
ab_alibabaBlock_822.cachesim,alibabaBlock_822,alibabaBlock,0.6123046875,1.0,1.0,0.0,0.2,1.0,LRU,1.0,LRU,0.0,0.0,12
ab_alibabaBlock_823.cachesim,alibabaBlock_823,alibabaBlock,2.0,0.849498,0.980881,0.3,0.4,0.8441,ARC,0.9801,ARC,-0.0063949768984717615,-0.0007968574635241625,12
ab_alibabaBlock_824.cachesim,alibabaBlock_824,alibabaBlock,3.0,0.508004,0.809407,2.3,3.7,0.5108,ARC,0.8034,ARC,0.005473766640563861,-0.007476972865322361,12
ab_alibabaBlock_825.cachesim,alibabaBlock_825,alibabaBlock,429.0,0.728197,0.985022,96.8,73.5,0.7294,GDSF,0.9843,LRB-BMR,0.001649300795174205,-0.0007335162044092253,12
ab_alibabaBlock_826.cachesim,alibabaBlock_826,alibabaBlock,430.0,0.72988,0.985056,71.8,69.4,0.7289,GDSF,0.9839,LRB-BMR,-0.001344491699821623,-0.001174916150015292,12
ab_alibabaBlock_827.cachesim,alibabaBlock_827,alibabaBlock,8.0,0.812232,0.920494,2.4,2.8,0.8059,WTinyLFU-w0.01-SLRU,0.9109,WTinyLFU-w0.01-SLRU,-0.007857054225089968,-0.01053244044351739,12
ab_alibabaBlock_828.cachesim,alibabaBlock_828,alibabaBlock,1.0,0.887102,0.980705,0.3,0.8,0.873,GDSF,0.9799,ARC,-0.016153493699885394,-0.0008215123992244674,12
ab_alibabaBlock_829.cachesim,alibabaBlock_829,alibabaBlock,1.0,0.881611,0.978567,0.3,0.4,0.8757,GDSF,0.9779,ARC,-0.006750028548589699,-0.0006820738316801034,12
ab_alibabaBlock_83.cachesim,alibabaBlock_83,alibabaBlock,14.0,0.19415,0.441508,163.6,70.2,0.1927,LHD,0.4374,LHD,-0.007524649714582143,-0.00939186099679927,12
ab_alibabaBlock_830.cachesim,alibabaBlock_830,alibabaBlock,5.0,0.971339,0.998612,0.1,0.1,0.9195,LHD,0.9972,LHD,-0.05637737901033167,-0.0014159647011633373,12
ab_alibabaBlock_831.cachesim,alibabaBlock_831,alibabaBlock,0.6298828125,0.860324,0.964511,0.2,0.3,0.856,ARC,0.9641,Cacheus,-0.005051401869158872,-0.00042630432527751295,12
ab_alibabaBlock_832.cachesim,alibabaBlock_832,alibabaBlock,2.0,0.984939,0.998979,0.0,0.1,0.9819,GDSF,0.9985,S3FIFO-0.1000-2,-0.003095019859456171,-0.00047971957936894955,12
ab_alibabaBlock_833.cachesim,alibabaBlock_833,alibabaBlock,0.6884765625,0.801133,0.953687,0.3,0.5,0.8003,GDSF,0.9544,S3FIFO-0.1000-2,-0.001040859677620858,0.0007470662196144956,12
ab_alibabaBlock_834.cachesim,alibabaBlock_834,alibabaBlock,2.0,0.982881,0.998504,0.0,0.0,0.9791,GDSF,0.9981,S3FIFO-0.1000-2,-0.003861709733428694,-0.00040476906121627085,12
ab_alibabaBlock_835.cachesim,alibabaBlock_835,alibabaBlock,2.0,0.982802,0.998502,0.0,0.1,0.9791,GDSF,0.9981,S3FIFO-0.1000-2,-0.003781023388826456,-0.0004027652539825804,12
ab_alibabaBlock_836.cachesim,alibabaBlock_836,alibabaBlock,2.0,0.983354,0.998724,0.0,0.1,0.9795,GDSF,0.9981,S3FIFO-0.1000-2,-0.003934660541092305,-0.0006251878569281214,12
ab_alibabaBlock_837.cachesim,alibabaBlock_837,alibabaBlock,2.0,0.98398,0.998968,0.0,0.1,0.9803,GDSF,0.9984,S3FIFO-0.1000-2,-0.0037539528715699448,-0.0005689102564102694,12
ab_alibabaBlock_838.cachesim,alibabaBlock_838,alibabaBlock,0.6162109375,0.879151,0.967388,0.2,0.3,0.8709,WTinyLFU-w0.01-SLRU,0.9667,S3FIFO-0.1000-2,-0.009474107245378354,-0.0007116995965656583,12
ab_alibabaBlock_839.cachesim,alibabaBlock_839,alibabaBlock,0.6162109375,0.872317,0.968865,0.2,0.4,0.8689,WTinyLFU-w0.01-SLRU,0.968,S3FIFO-0.1000-2,-0.003932558407181498,-0.0008935950413223189,12
ab_alibabaBlock_84.cachesim,alibabaBlock_84,alibabaBlock,3.0,0.501049,0.868868,3.2,19.2,0.4867,ARC,0.7164,ARC,-0.029482227244709152,-0.212825237297599,12
ab_alibabaBlock_840.cachesim,alibabaBlock_840,alibabaBlock,2.0,0.983755,0.998967,0.0,0.1,0.9799,GDSF,0.9984,S3FIFO-0.1000-2,-0.003934074905602667,-0.0005679086538462493,12
ab_alibabaBlock_841.cachesim,alibabaBlock_841,alibabaBlock,0.6240234375,0.796893,0.949622,0.2,0.4,0.7922,ARC,0.9527,Cacheus,-0.005924009088613919,0.0032308176760785404,12
ab_alibabaBlock_842.cachesim,alibabaBlock_842,alibabaBlock,2.0,0.983392,0.998724,0.0,0.1,0.9796,GDSF,0.9981,S3FIFO-0.1000-2,-0.0038709677419355016,-0.0006251878569281214,12
ab_alibabaBlock_843.cachesim,alibabaBlock_843,alibabaBlock,0.619140625,0.794549,0.950031,0.2,0.5,0.7919,Cacheus,0.9499,S3FIFO-0.1000-2,-0.003345119333249023,-0.00013790925360563454,12
ab_alibabaBlock_844.cachesim,alibabaBlock_844,alibabaBlock,2.0,0.984247,0.998967,0.0,0.1,0.9805,GDSF,0.9984,S3FIFO-0.1000-2,-0.003821519632840331,-0.0005679086538462493,12
ab_alibabaBlock_845.cachesim,alibabaBlock_845,alibabaBlock,0.6201171875,0.79213,0.951282,0.2,0.4,0.7959,Cacheus,0.9539,Cacheus,0.004736775976881582,0.002744522486633829,12
ab_alibabaBlock_846.cachesim,alibabaBlock_846,alibabaBlock,0.6845703125,0.818467,0.951924,0.3,0.5,0.8148,GDSF,0.956,S3FIFO-0.1000-2,-0.004500490918016662,0.0042635983263598,12
ab_alibabaBlock_847.cachesim,alibabaBlock_847,alibabaBlock,0.6845703125,0.808505,0.954106,0.3,0.5,0.8066,GDSF,0.9551,GDSF,-0.002361765435159987,0.0010407287195057474,12
ab_alibabaBlock_848.cachesim,alibabaBlock_848,alibabaBlock,2.0,0.974971,0.997738,0.0,0.1,0.9695,ARC,0.9969,ARC,-0.00564311500773595,-0.0008406058782224952,12
ab_alibabaBlock_849.cachesim,alibabaBlock_849,alibabaBlock,2.0,0.984851,0.998984,0.1,0.1,0.9816,LHD,0.9985,S3FIFO-0.1000-2,-0.0033119396903015523,-0.0004847270906358827,12
ab_alibabaBlock_85.cachesim,alibabaBlock_85,alibabaBlock,11.0,0.473875,0.839134,31.7,213.1,0.4326,ThreeLCache-BMR,0.6589,ThreeLCache-BMR,-0.09541146555709665,-0.2735377143724389,12
ab_alibabaBlock_850.cachesim,alibabaBlock_850,alibabaBlock,2.0,0.985676,0.998766,0.1,0.1,0.9831,GDSF,0.9985,S3FIFO-0.1000-2,-0.0026202827789645233,-0.00026639959939908707,12
ab_alibabaBlock_851.cachesim,alibabaBlock_851,alibabaBlock,0.609375,0.818867,0.960315,0.2,0.3,0.8128,GDSF,0.9616,Cacheus,-0.007464320866141788,0.0013363144758735239,12
ab_alibabaBlock_852.cachesim,alibabaBlock_852,alibabaBlock,0.6162109375,0.825404,0.961752,0.2,0.4,0.8208,GDSF,0.9628,ARC,-0.005609161793372384,0.0010884918986289343,12
ab_alibabaBlock_853.cachesim,alibabaBlock_853,alibabaBlock,2.0,0.985551,0.99876,0.1,0.1,0.9828,GDSF,0.9985,S3FIFO-0.1000-2,-0.002799145299145246,-0.00026039058587874503,12
ab_alibabaBlock_854.cachesim,alibabaBlock_854,alibabaBlock,0.6240234375,0.853193,0.964645,0.2,0.2,0.8517,ARC,0.9654,Cacheus,-0.0017529646589174198,0.0007820592500518553,12
ab_alibabaBlock_855.cachesim,alibabaBlock_855,alibabaBlock,0.6044921875,0.832376,0.962778,0.2,0.4,0.8258,GDSF,0.9636,S3FIFO-0.1000-2,-0.007963187212400129,0.0008530510585304995,12
ab_alibabaBlock_856.cachesim,alibabaBlock_856,alibabaBlock,0.6591796875,0.87448,0.970038,0.3,0.6,0.8584,WTinyLFU-w0.01-SLRU,0.9705,S3FIFO-0.1000-2,-0.018732525629077332,0.0004760432766615904,12
ab_alibabaBlock_857.cachesim,alibabaBlock_857,alibabaBlock,0.6123046875,0.833818,0.963475,0.2,0.4,0.8273,Cacheus,0.9636,S3FIFO-0.1000-2,-0.007878641363471429,0.0001297218762972621,12
ab_alibabaBlock_858.cachesim,alibabaBlock_858,alibabaBlock,0.66796875,0.850498,0.963964,0.3,0.4,0.8433,GDSF,0.9663,S3FIFO-0.1000-2,-0.008535515237756346,0.0024174686950222545,12
ab_alibabaBlock_859.cachesim,alibabaBlock_859,alibabaBlock,2.0,0.983931,0.998747,0.1,0.1,0.9803,GDSF,0.9984,S3FIFO-0.1000-2,-0.003703968173008315,-0.00034755608974368715,12
ab_alibabaBlock_86.cachesim,alibabaBlock_86,alibabaBlock,16.0,0.221431,0.506681,225.8,89.2,0.2151,ThreeLCache-BMR,0.4871,ThreeLCache-BMR,-0.02943282194328208,-0.04019913775405476,12
ab_alibabaBlock_860.cachesim,alibabaBlock_860,alibabaBlock,2.0,0.984925,0.998981,0.1,0.0,0.9817,GDSF,0.9985,S3FIFO-0.1000-2,-0.003285117653050864,-0.0004817225838757673,12
ab_alibabaBlock_861.cachesim,alibabaBlock_861,alibabaBlock,0.5927734375,0.864102,0.973438,0.2,0.2,0.8598,LHD,0.9741,Cacheus,-0.005003489183531086,0.0006796016836053181,12
ab_alibabaBlock_862.cachesim,alibabaBlock_862,alibabaBlock,0.6064453125,0.83863,0.964241,0.1,0.3,0.8358,WTinyLFU-w0.01-SLRU,0.9678,Cacheus,-0.0033859775065805207,0.0036774126885719973,12
ab_alibabaBlock_863.cachesim,alibabaBlock_863,alibabaBlock,2.0,0.985458,0.998762,0.1,0.1,0.9826,GDSF,0.9985,S3FIFO-0.1000-2,-0.002908609810706204,-0.0002623935903855628,12
ab_alibabaBlock_864.cachesim,alibabaBlock_864,alibabaBlock,0.6103515625,0.838895,0.96589,0.2,0.5,0.8335,GDSF,0.968,Cacheus,-0.006472705458908132,0.002179752066115646,12
ab_alibabaBlock_865.cachesim,alibabaBlock_865,alibabaBlock,0.60546875,0.901842,0.978506,0.2,0.4,0.8905,WTinyLFU-w0.01-SLRU,0.9796,WTinyLFU-w0.01-SLRU,-0.01273666479505904,0.001116782360147039,12
ab_alibabaBlock_866.cachesim,alibabaBlock_866,alibabaBlock,0.59375,0.849334,0.966547,0.2,0.3,0.8431,ARC,0.9669,S3FIFO-0.1000-2,-0.0073941406713320754,0.00036508428999890033,12
ab_alibabaBlock_867.cachesim,alibabaBlock_867,alibabaBlock,0.6015625,0.841668,0.968019,0.2,0.2,0.8331,WTinyLFU-w0.01-SLRU,0.9689,GDSF,-0.010284479654303229,0.0009092785633192493,12
ab_alibabaBlock_868.cachesim,alibabaBlock_868,alibabaBlock,2.0,0.983694,0.998965,0.1,0.1,0.9795,GDSF,0.9984,S3FIFO-0.1000-2,-0.004281776416538968,-0.0005659054487179865,12
ab_alibabaBlock_869.cachesim,alibabaBlock_869,alibabaBlock,2.0,0.983766,0.998751,0.1,0.1,0.98,GDSF,0.9984,S3FIFO-0.1000-2,-0.003842857142857191,-0.0003515625000001014,12
ab_alibabaBlock_87.cachesim,alibabaBlock_87,alibabaBlock,16.0,0.628363,0.500589,554.2,462.7,0.5721,ThreeLCache-BMR,0.4319,ThreeLCache-BMR,-0.09834469498339442,-0.15903912942810822,12
ab_alibabaBlock_870.cachesim,alibabaBlock_870,alibabaBlock,2.0,0.983297,0.998724,0.1,0.1,0.9793,GDSF,0.9981,S3FIFO-0.1000-2,-0.004081486776268793,-0.0006251878569281214,12
ab_alibabaBlock_871.cachesim,alibabaBlock_871,alibabaBlock,2.0,0.973876,0.997766,0.1,0.1,0.9683,S3FIFO-0.1000-2,0.9972,ARC,-0.005758545905194582,-0.0005675892498997858,12
ab_alibabaBlock_872.cachesim,alibabaBlock_872,alibabaBlock,2.0,0.98319,0.998722,0.0,0.1,0.9798,GDSF,0.9981,S3FIFO-0.1000-2,-0.0034598897734231518,-0.0006231840496944309,12
ab_alibabaBlock_873.cachesim,alibabaBlock_873,alibabaBlock,0.6513671875,0.944697,0.987883,0.2,0.4,0.9253,LHD,0.9863,WTinyLFU-w0.01-SLRU,-0.020962930941316328,-0.0016049883402615849,12
ab_alibabaBlock_874.cachesim,alibabaBlock_874,alibabaBlock,2.0,0.984076,0.998978,0.1,0.1,0.9804,GDSF,0.9984,S3FIFO-0.1000-2,-0.003749490004079867,-0.0005789262820513607,12
ab_alibabaBlock_875.cachesim,alibabaBlock_875,alibabaBlock,0.662109375,0.882738,0.974521,0.2,0.4,0.8749,GDSF,0.9756,GDSF,-0.0089587381415019,0.001105986059860652,12
ab_alibabaBlock_876.cachesim,alibabaBlock_876,alibabaBlock,2.0,0.985584,0.998766,0.1,0.1,0.9829,GDSF,0.9985,S3FIFO-0.1000-2,-0.0027306948824906093,-0.00026639959939908707,12
ab_alibabaBlock_877.cachesim,alibabaBlock_877,alibabaBlock,2.0,0.982676,0.998504,0.0,0.1,0.979,GDSF,0.9981,S3FIFO-0.1000-2,-0.0037548518896833635,-0.00040476906121627085,12
ab_alibabaBlock_878.cachesim,alibabaBlock_878,alibabaBlock,0.5927734375,0.925895,0.983095,0.2,0.3,0.9087,LHD,0.983,WTinyLFU-w0.01-SLRU,-0.01892263673379561,-9.664292980678255e-05,12
ab_alibabaBlock_879.cachesim,alibabaBlock_879,alibabaBlock,2.0,0.98439,0.99898,0.1,0.1,0.9805,GDSF,0.9984,S3FIFO-0.1000-2,-0.003967363590005047,-0.0005809294871795122,12
ab_alibabaBlock_88.cachesim,alibabaBlock_88,alibabaBlock,15.0,0.193444,0.445912,153.1,71.3,0.1915,LHD,0.4411,LHD,-0.010151436031331599,-0.01090909090909087,12
ab_alibabaBlock_880.cachesim,alibabaBlock_880,alibabaBlock,0.59765625,0.868369,0.973533,0.1,0.2,0.8596,GDSF,0.9745,ARC,-0.010201256398324704,0.0009923037455105707,12
ab_alibabaBlock_881.cachesim,alibabaBlock_881,alibabaBlock,0.59375,0.867744,0.972916,0.1,0.2,0.8569,GDSF,0.9744,S3FIFO-0.1000-2,-0.012654918893686503,0.0015229885057471682,12
ab_alibabaBlock_882.cachesim,alibabaBlock_882,alibabaBlock,0.591796875,0.871064,0.974399,0.1,0.3,0.8569,WTinyLFU-w0.01-SLRU,0.9742,S3FIFO-0.1000-2,-0.016529349982494987,-0.0002042701703962844,12
ab_alibabaBlock_883.cachesim,alibabaBlock_883,alibabaBlock,2.0,0.985314,0.998986,0.0,0.1,0.9824,GDSF,0.9985,S3FIFO-0.1000-2,-0.002966205211726356,-0.00048673009514270046,12
ab_alibabaBlock_884.cachesim,alibabaBlock_884,alibabaBlock,0.5927734375,0.887599,0.9786,0.1,0.3,0.8768,GDSF,0.9784,GDSF,-0.01231637773722628,-0.0002044153720359546,12
ab_alibabaBlock_885.cachesim,alibabaBlock_885,alibabaBlock,0.5830078125,0.891363,0.975157,0.2,0.4,0.8842,Cacheus,0.9774,S3FIFO-0.1000-2,-0.008101108346527969,0.002294863924698174,12
ab_alibabaBlock_886.cachesim,alibabaBlock_886,alibabaBlock,0.59765625,0.878253,0.976072,0.1,0.2,0.87,WTinyLFU-w0.01-SLRU,0.9766,S3FIFO-0.1000-2,-0.009486206896551672,0.000540651238992395,12
ab_alibabaBlock_887.cachesim,alibabaBlock_887,alibabaBlock,0.5615234375,0.927336,0.985857,0.1,0.2,0.9011,WTinyLFU-w0.01-SLRU,0.9831,WTinyLFU-w0.01-SLRU,-0.02911552546887142,-0.002804394263045478,12
ab_alibabaBlock_888.cachesim,alibabaBlock_888,alibabaBlock,2.0,0.830751,0.977529,0.3,0.9,0.822,GDSF,0.9779,ARC,-0.010645985401459933,0.00037938439513243705,12
ab_alibabaBlock_889.cachesim,alibabaBlock_889,alibabaBlock,2.0,0.865233,0.986374,0.3,0.9,0.8588,GDSF,0.9864,GDSF,-0.007490684676292526,2.6358475263667387e-05,12
ab_alibabaBlock_89.cachesim,alibabaBlock_89,alibabaBlock,0.060546875,0.997507,0.9847,0.1,0.1,0.9833,S3FIFO-0.1000-2,0.9915,ARC,-0.014448286382589322,0.006858295511850759,12
ab_alibabaBlock_890.cachesim,alibabaBlock_890,alibabaBlock,0.025390625,0.789184,0.966119,0.0,0.0,0.7864,GDSF,0.9657,GDSF,-0.0035401831129196447,-0.00043388215802003436,12
ab_alibabaBlock_891.cachesim,alibabaBlock_891,alibabaBlock,4.0,0.981611,0.998337,0.1,0.1,0.9523,LHD,0.9977,LHD,-0.030779166229129448,-0.0006384684774982446,12
ab_alibabaBlock_892.cachesim,alibabaBlock_892,alibabaBlock,0.0712890625,0.789577,0.992005,0.0,0.0,0.705,S3FIFO-0.1000-2,0.9869,S3FIFO-0.1000-2,-0.11996737588652485,-0.005172763197892417,12
ab_alibabaBlock_894.cachesim,alibabaBlock_894,alibabaBlock,4.0,0.920923,0.997397,0.1,0.1,0.8962,GDSF,0.9963,LHD,-0.027586476232983766,-0.0011010739737027148,12
ab_alibabaBlock_895.cachesim,alibabaBlock_895,alibabaBlock,2.0,0.855841,0.985377,0.3,0.7,0.8547,GDSF,0.9853,Cacheus,-0.0013349713349712737,-7.814878717141353e-05,12
ab_alibabaBlock_896.cachesim,alibabaBlock_896,alibabaBlock,2.0,0.838178,0.982362,0.3,0.5,0.8313,GDSF,0.9826,GDSF,-0.008273788042824418,0.00024221453287204506,12
ab_alibabaBlock_897.cachesim,alibabaBlock_897,alibabaBlock,2.0,0.813361,0.979917,0.4,0.7,0.8108,GDSF,0.98,ARC,-0.003158608781450463,8.46938775509635e-05,12
ab_alibabaBlock_898.cachesim,alibabaBlock_898,alibabaBlock,1.0,0.953454,0.99021,0.2,0.5,0.9406,WTinyLFU-w0.01-SLRU,0.9896,ARC,-0.013665745268977283,-0.0006164106709781724,12
ab_alibabaBlock_899.cachesim,alibabaBlock_899,alibabaBlock,87.0,0.777352,0.994991,3.6,6.0,0.7728,GDSF,0.9943,GDSF,-0.005890269151138717,-0.0006949612792919614,12
ab_alibabaBlock_9.cachesim,alibabaBlock_9,alibabaBlock,14.0,0.145855,0.204275,22.1,37.8,0.1423,ThreeLCache-BMR,0.197,ThreeLCache-BMR,-0.02498243148278287,-0.0369289340101523,12
ab_alibabaBlock_90.cachesim,alibabaBlock_90,alibabaBlock,1.0,0.91952,0.970402,101.6,224.2,0.9055,LRB-BMR,0.9469,WTinyLFU-w0.01-SLRU,-0.015483158475980158,-0.02481993874749184,12
ab_alibabaBlock_900.cachesim,alibabaBlock_900,alibabaBlock,3.0,0.853493,0.98598,0.2,0.6,0.843,GDSF,0.9856,GDSF,-0.012447212336892022,-0.0003855519480518831,12
ab_alibabaBlock_901.cachesim,alibabaBlock_901,alibabaBlock,1.0,0.941362,0.989108,0.2,0.5,0.9375,WTinyLFU-w0.01-SLRU,0.9883,ARC,-0.004119466666666701,-0.000817565516543591,12
ab_alibabaBlock_902.cachesim,alibabaBlock_902,alibabaBlock,1.0,0.905148,0.981139,0.2,0.7,0.8925,GDSF,0.9819,ARC,-0.014171428571428564,0.0007750280069253607,12
ab_alibabaBlock_903.cachesim,alibabaBlock_903,alibabaBlock,16.0,0.821055,0.99939,0.4,0.8,0.8122,LHD,0.9954,LHD,-0.01090248707214965,-0.00400843881856545,12
